Latitude,Longitude,DirectNormal,DifuseRadiation,FotoActive,GlobalHorizonta,PlanoInclinado,InsolacaoTotal,PreciptacaoTotal,TempMaxMedia,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,Altitude,Umidade,TempMinimaMedia,PressaoMedia,Em_SARAH,Hm_SARAH,SDm_SARAH,Em_NSRDB,Hm_NSRDB,SDm_NSRDM
-8.8005,-35.449,4389,2236,5183,5185,2273,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,134.0,176,2.77,128.0,169,3.04
-8.8005,-35.349000000000004,4500,2206,5232,5233,2301,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,135.0,178,2.69,129.0,170,3.47
-8.8005,-35.249,4559,2180,5278,5277,2330,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,139.0,184,2.71,132.0,174,3.65
-8.8005,-35.149,4625,2147,5333,5337,2364,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,141.0,185,2.85,138.0,182,2.88
-8.8005,-35.049,5358,1943,5636,5649,2506,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,142.0,186,2.69,137.0,180,2.87
-8.7005,-41.349,5797,2034,5888,5860,2465,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,136.0,180,5.49,141.0,186,4.55
-8.7005,-41.248999999999995,5697,2047,5846,5820,2450,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,137.0,180,5.36,141.0,186,4.33
-8.7005,-41.148999999999994,5628,2053,5814,5792,2445,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,137.0,181,5.25,140.0,184,3.96
-8.7005,-41.049,5634,2046,5815,5795,2443,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,137.0,181,5.12,140.0,184,3.8
-8.7005,-40.949,5578,2057,5786,5767,2430,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,137.0,180,5.1,139.0,183,3.71
-8.7005,-40.849000000000004,5503,2071,5747,5730,2410,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,178,5.42,139.0,183,3.71
-8.7005,-40.749,5423,2081,5705,5690,2394,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,178,5.38,137.0,181,3.15
-8.7005,-40.649,5357,2090,5670,5656,2378,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,178,5.3,136.0,180,3.28
-8.7005,-40.549,5401,2098,5697,5680,2389,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,136.0,179,5.37,138.0,182,3.0
-8.7005,-40.449,5376,2105,5684,5669,2383,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,134.0,177,5.68,136.0,180,3.43
-8.7005,-40.349000000000004,5293,2114,5645,5632,2368,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,133.0,175,5.8,137.0,181,3.12
-8.7005,-40.249,5293,2112,5649,5638,2367,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,133.0,175,5.78,135.0,179,3.27
-8.7005,-40.149,5298,2110,5648,5638,2370,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,133.0,176,5.56,134.0,178,2.83
-8.7005,-40.049,5315,2104,5655,5647,2376,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,134.0,176,5.57,136.0,179,3.07
-8.7005,-39.949,5316,2111,5665,5657,2380,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,179,3.6,135.0,178,3.15
-8.7005,-39.849000000000004,5328,2103,5665,5659,2382,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,180,3.57,137.0,180,3.5
-8.7005,-39.749,5449,2072,5716,5711,2405,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,3.55,138.0,182,2.95
-8.7005,-39.649,5334,2109,5671,5668,2382,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,178,3.69,138.0,182,4.42
-8.7005,-39.549,5407,2098,5704,5702,2394,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,135.0,179,3.77,138.0,182,4.41
-8.7005,-39.249,5525,2065,5767,5766,2429,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,139.0,183,3.5,144.0,189,4.26
-8.7005,-39.149,5637,2036,5824,5823,2456,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,141.0,186,3.49,147.0,194,4.43
-8.7005,-39.049,5831,1993,5911,5907,2491,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,144.0,189,3.45,147.0,193,3.48
-8.7005,-38.949,5928,1976,5961,5954,2508,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,145.0,191,3.65,150.0,197,2.54
-8.7005,-38.849000000000004,5820,2011,5904,5899,2482,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,146.0,192,3.47,151.0,198,2.41
-8.7005,-38.749,5834,2013,5903,5901,2480,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,146.0,192,3.47,149.0,197,3.52
-8.7005,-38.649,5792,2023,5876,5875,2471,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,145.0,191,3.43,147.0,194,3.38
-8.7005,-38.549,5719,2040,5826,5826,2447,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,140.0,185,3.21,144.0,190,2.86
-8.7005,-38.449,5531,2084,5725,5729,2399,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,180,3.73,142.0,187,3.13
-8.7005,-38.349000000000004,5438,2097,5679,5684,2378,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,180,3.73,141.0,186,4.66
-8.7005,-38.249,5427,2106,5680,5685,2372,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.7,140.0,184,5.12
-8.7005,-38.149,5452,2105,5689,5692,2375,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,180,3.86,138.0,182,5.41
-8.7005,-38.049,5497,2091,5713,5715,2388,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,136.0,179,3.99,139.0,184,5.88
-8.7005,-37.949,5372,2106,5662,5669,2369,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,135.0,178,4.62,139.0,183,3.46
-8.7005,-37.849000000000004,5378,2099,5657,5665,2371,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,136.0,179,4.23,141.0,186,3.61
-8.7005,-37.749,5321,2095,5625,5634,2363,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,3.74,140.0,185,4.52
-8.7005,-37.649,5365,2104,5654,5663,2374,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,3.66,143.0,189,4.98
-8.7005,-37.549,5346,2119,5647,5653,2367,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,139.0,183,3.31,142.0,187,3.3
-8.7005,-37.449,5384,2125,5663,5666,2366,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,4.03,138.0,182,3.49
-8.7005,-37.349000000000004,5520,2070,5732,5738,2402,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,136.0,179,4.48,142.0,187,3.46
-8.7005,-37.249,5314,2085,5642,5651,2371,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,135.0,178,4.7,138.0,182,3.39
-8.7005,-37.149,5086,2123,5534,5545,2329,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,135.0,178,4.43,136.0,179,3.41
-8.7005,-37.049,5025,2136,5509,5519,2321,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,135.0,178,4.2,137.0,181,3.36
-8.7005,-36.949,4966,2161,5482,5492,2307,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,132.0,175,5.12,136.0,179,3.38
-8.7005,-36.849000000000004,4947,2167,5468,5477,2297,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,136.0,180,4.55,136.0,179,3.32
-8.7005,-36.749,5002,2166,5498,5506,2305,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,135.0,178,4.9,136.0,179,3.51
-8.7005,-36.649,4844,2185,5472,5478,2301,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,131.0,173,5.42,139.0,184,3.54
-8.7005,-36.549,4492,2240,5344,5348,2260,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,133.0,175,4.91,140.0,185,3.17
-8.7005,-36.449,4370,2273,5303,5307,2250,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,132.0,174,4.88,139.0,184,2.99
-8.7005,-36.349000000000004,4354,2279,5292,5295,2249,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,134.0,176,4.65,137.0,181,3.28
-8.7005,-36.249,4293,2290,5241,5242,2231,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,135.0,178,5.02,135.0,178,3.01
-8.7005,-36.149,4379,2278,5276,5278,2248,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,127.0,168,6.83,135.0,179,3.15
-8.7005,-36.049,4258,2286,5224,5227,2232,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,127.0,168,5.28,135.0,178,3.33
-8.7005,-35.949,4158,2278,5159,5162,2216,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,124.0,164,4.17,130.0,172,3.67
-8.7005,-35.849000000000004,3972,2284,5076,5077,2196,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,129.0,171,3.2,127.0,168,2.61
-8.7005,-35.749,4050,2282,5092,5093,2203,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,129.0,170,4.2,125.0,165,2.97
-8.7005,-35.649,4179,2269,5118,5118,2224,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,131.0,173,3.84,125.0,165,3.11
-8.7005,-35.549,4274,2256,5144,5145,2243,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,132.0,174,3.96,128.0,169,3.48
-8.7005,-35.449,4373,2237,5173,5175,2260,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,133.0,176,2.84,128.0,169,3.21
-8.7005,-35.349000000000004,4455,2228,5215,5215,2286,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,134.0,177,2.39,129.0,171,3.07
-8.7005,-35.249,4529,2205,5274,5274,2323,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,134.0,177,2.06,132.0,175,3.15
-8.7005,-35.149,4525,2187,5304,5302,2346,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,143.0,187,3.18,134.0,177,3.12
-8.7005,-35.049,5231,1979,5597,5602,2484,205.9274509803921,191.32352941176467,29.671458735294124,2.290734421568628,4.943708823529412,10.0,77.47624105392157,22.381806544117648,1013.0253385714284,141.0,186,2.98,138.0,182,3.27
-8.6005,-41.248999999999995,5859,2024,5910,5883,2477,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,139.0,183,5.09,142.0,188,4.04
-8.6005,-41.148999999999994,5813,2034,5891,5867,2470,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,138.0,181,5.11,141.0,186,3.86
-8.6005,-41.049,5642,2057,5824,5802,2443,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,137.0,181,5.33,140.0,185,4.05
-8.6005,-40.949,5572,2064,5797,5779,2432,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,136.0,180,5.46,140.0,184,4.18
-8.6005,-40.849000000000004,5492,2072,5757,5741,2416,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,178,5.58,138.0,182,4.06
-8.6005,-40.749,5414,2092,5720,5706,2402,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,178,5.6,139.0,183,3.8
-8.6005,-40.649,5295,2119,5667,5654,2380,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,178,5.55,137.0,181,3.06
-8.6005,-40.549,5287,2112,5646,5633,2369,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,134.0,177,5.48,136.0,179,3.29
-8.6005,-40.449,5317,2108,5664,5652,2376,256.41674876847287,36.44019607843137,32.47501065196079,3.052582446078431,5.358278431372549,370.46,55.46139656020943,22.395253376237626,970.8785758480392,135.0,177,5.39,136.0,180,3.09
-8.6005,-40.349000000000004,5347,2105,5678,5668,2383,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,5.52,138.0,182,3.7
-8.6005,-40.249,5339,2105,5679,5669,2383,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,176,5.61,136.0,180,3.36
-8.6005,-40.149,5288,2110,5647,5639,2371,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,133.0,176,5.61,135.0,179,3.7
-8.6005,-40.049,5208,2119,5599,5593,2353,227.67948717948718,52.5391959798995,31.90262460606061,2.9152615707070706,5.974520404040402,459.27999999999986,61.57858260818714,21.455680045454546,961.0406348686867,134.0,177,5.34,134.0,177,3.62
-8.6005,-39.949,5241,2119,5626,5621,2361,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,133.0,175,3.99,135.0,178,3.34
-8.6005,-39.849000000000004,5323,2100,5661,5657,2379,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,179,3.43,137.0,181,4.41
-8.6005,-39.749,5417,2080,5701,5698,2398,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,136.0,179,3.36,138.0,182,4.81
-8.6005,-39.649,5534,2062,5759,5755,2424,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,180,3.54,140.0,185,4.79
-8.6005,-39.549,5510,2070,5755,5753,2422,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,138.0,182,3.41,141.0,186,3.34
-8.6005,-39.449,5477,2083,5744,5742,2416,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,181,3.79,139.0,183,3.69
-8.6005,-39.349000000000004,5622,2053,5807,5803,2445,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,142.0,187,3.77,144.0,190,3.8
-8.6005,-39.249,5672,2036,5824,5821,2455,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,141.0,186,3.78,142.0,187,4.44
-8.6005,-39.149,5676,2035,5815,5812,2449,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,142.0,187,3.7,143.0,188,4.38
-8.6005,-39.049,5710,2031,5839,5837,2455,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,143.0,189,3.77,144.0,190,4.26
-8.6005,-38.949,5705,2040,5835,5833,2448,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,141.0,186,3.48,143.0,189,4.2
-8.6005,-38.849000000000004,5677,2052,5807,5807,2434,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,141.0,186,3.57,143.0,188,4.4
-8.6005,-38.749,5639,2060,5788,5789,2427,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,141.0,185,3.35,143.0,188,4.15
-8.6005,-38.649,5597,2063,5762,5765,2420,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,138.0,182,3.52,142.0,187,4.32
-8.6005,-38.549,5525,2079,5730,5734,2400,245.6159139784946,43.801036269430064,32.69350291351351,4.100098299465241,7.922179893048128,341.46,57.292606596685104,22.33311053475936,973.9977232994652,137.0,181,3.54,142.0,187,3.13
-8.6005,-38.449,5488,2092,5716,5721,2391,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,136.0,180,3.64,141.0,186,4.32
-8.6005,-38.349000000000004,5483,2094,5715,5719,2388,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,136.0,179,3.61,142.0,187,4.15
-8.6005,-38.249,5481,2098,5709,5712,2385,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,136.0,180,3.81,140.0,185,4.42
-8.6005,-38.149,5487,2100,5706,5709,2378,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,137.0,181,3.81,139.0,183,2.95
-8.6005,-38.049,5550,2097,5741,5743,2387,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,135.0,178,4.38,140.0,185,3.63
-8.6005,-37.949,5561,2093,5754,5756,2395,235.93769633507856,91.671,26.78897341624365,3.512386519736842,7.188448717948718,1105.0,71.14223600000003,16.974912532994924,897.3142078865249,136.0,180,4.03,143.0,188,4.49
-8.6005,-37.849000000000004,5493,2099,5724,5728,2388,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,136.0,180,4.02,144.0,189,4.54
-8.6005,-37.749,5461,2097,5699,5705,2385,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,181,3.75,141.0,186,4.41
-8.6005,-37.649,5461,2089,5699,5704,2389,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,181,3.87,141.0,186,4.7
-8.6005,-37.549,5377,2111,5663,5667,2369,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,137.0,181,4.1,141.0,185,2.8
-8.6005,-37.449,5353,2125,5650,5654,2358,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,140.0,185,3.91,138.0,182,3.52
-8.6005,-37.349000000000004,5421,2116,5688,5691,2373,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,138.0,182,4.22,140.0,185,4.08
-8.6005,-37.249,5401,2110,5695,5699,2381,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,135.0,178,5.07,142.0,187,3.52
-8.6005,-37.149,5274,2105,5643,5650,2370,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,134.0,176,5.18,142.0,187,3.46
-8.6005,-37.049,5099,2117,5549,5558,2335,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,134.0,177,5.05,140.0,184,3.26
-8.6005,-36.949,5053,2137,5525,5535,2322,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,133.0,176,5.13,136.0,180,3.09
-8.6005,-36.849000000000004,4995,2156,5499,5508,2306,237.22620320855617,56.047150259067365,29.51119107291667,3.720392776595744,7.025531157894738,680.6999999999998,76.99311193406594,18.407278821989532,938.20152175,135.0,178,5.21,136.0,179,3.18
-8.6005,-36.749,4843,2187,5453,5464,2292,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,134.0,176,5.28,137.0,180,3.63
-8.6005,-36.649,4689,2208,5412,5420,2282,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,136.0,179,4.13,137.0,180,3.43
-8.6005,-36.549,4464,2240,5322,5327,2251,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,135.0,177,4.1,136.0,179,3.01
-8.6005,-36.449,4410,2269,5310,5312,2251,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,135.0,178,4.03,139.0,183,3.2
-8.6005,-36.349000000000004,4388,2278,5289,5290,2246,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,131.0,173,5.37,136.0,179,3.34
-8.6005,-36.249,4349,2268,5256,5257,2241,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,134.0,177,4.78,134.0,177,2.95
-8.6005,-36.149,4329,2262,5232,5235,2234,171.33023255813953,77.9472906403941,26.342124846153848,3.140444733695652,6.833626594594595,822.76,82.64906878448275,17.837738426356584,922.6833972525774,133.0,176,4.95,133.0,175,3.19
