ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
37152;Pernambuco;-36.3490;-9.2005;4148;5019;4329;4796;4290;3199;2735;2683;3308;4076;4351;5490;5502
37153;Pernambuco;-36.2490;-9.2005;4161;4950;4447;4730;4360;3242;2765;2780;3236;4167;4381;5433;5443
37485;Pernambuco;-40.8490;-9.1005;5647;5969;4915;5004;4721;4916;5181;5495;6383;6723;6198;6368;5891
37486;Pernambuco;-40.7490;-9.1005;5625;6012;4979;5167;4669;4844;5066;5378;6181;6711;6169;6367;5950
37487;Pernambuco;-40.6490;-9.1005;5591;6017;4932;5202;4688;4821;4955;5324;6118;6654;6116;6363;5903
37488;Pernambuco;-40.5490;-9.1005;5535;5863;4971;5157;4776;4751;4734;5197;6107;6629;6133;6262;5848
37489;Pernambuco;-40.4490;-9.1005;5446;5727;4927;5138;4683;4662;4626;5027;5938;6555;6057;6214;5800
37490;Pernambuco;-40.3490;-9.1005;5465;5756;4988;5279;4703;4657;4586;4928;5858;6543;6037;6315;5933
37491;Pernambuco;-40.2490;-9.1005;5376;5715;4972;5190;4614;4574;4498;4806;5720;6362;5891;6202;5968
37492;Pernambuco;-40.1490;-9.1005;5474;5900;5124;5366;4825;4662;4597;4862;5761;6313;5921;6233;6123
37493;Pernambuco;-40.0490;-9.1005;5412;5930;5078;5439;4818;4578;4522;4680;5605;6220;5802;6118;6153
37494;Pernambuco;-39.9490;-9.1005;5336;5876;5137;5262;4726;4536;4450;4657;5530;6143;5748;6047;5913
37510;Pernambuco;-38.3490;-9.1005;5351;6151;5593;5722;5381;4518;4034;4188;4836;5730;5667;6006;6388
37511;Pernambuco;-38.2490;-9.1005;5254;5985;5248;5554;5167;4382;3875;4023;4883;5736;5621;6404;6174
37512;Pernambuco;-38.1490;-9.1005;5286;6162;5297;5490;4967;4253;3779;3916;4833;5895;5905;6658;6279
